"","actual_t1_cover","game_id","t1_team","t2_team","pred_t1_cp","pred_t1_cover","actual_t1_win","pred_t1_wp","pred_t1_win","actual_over","pred_op","pred_over","t1_book_spread","book_over_under","week","season","t1_home","neutral_site","t1_conference","t2_conference","t1_moneyline","t2_moneyline","spread_correct","spread_winnings","naive_spread_winnings","cover_confidence","t1_ml_prob","t2_ml_prob","pred_t1_ml_value","pred_t2_ml_value","pred_t1_ml_bet","pred_t2_ml_bet","ml_correct","ml_winnings","naive_ml_winnings","ml_value","ou_correct","ou_winnings","naive_ou_winnings","ou_confidence"
"644",0,401442014,"Utah","Penn State",0.4936,0,0,0.4152,0,1,0.4546,0,1.5,55,20,2022,0,1,"Pac-12","Big Ten",130,-150,1,1.90909090909091,0.954545454545455,0.00640000000000002,0.434782608695652,0.6,-0.0195826086956521,-0.0152,0,0,0,1,0.833333333333333,-0.0152,0,0,0.954545454545455,0.0454
"645",0,401443542,"UCLA","Pittsburgh",0.5076,1,0,0.7236,1,1,0.4147,0,-8.5,54.5,20,2022,0,1,"Pac-12","ACC",-310,255,0,0,0.954545454545455,0.00760000000000005,0.75609756097561,0.28169014084507,-0.0324975609756097,-0.00529014084507046,0,0,0,1,1.775,-0.00529014084507046,0,0,0.954545454545455,0.0853
"646",1,401442041,"Southern Miss","Rice",0.5562,1,1,0.7274,1,1,0.5002,1,-6.5,45.5,20,2022,0,1,"Sun Belt","Conference USA",-270,220,1,1.90909090909091,0.954545454545455,0.0562,0.72972972972973,0.3125,-0.00232972972972967,-0.0399,0,0,0,1,0.685185185185185,-0.00232972972972967,1,1.90909090909091,0.954545454545455,0.000199999999999978
"647",1,401442039,"Western Kentucky","South Alabama",0.5202,1,1,0.4408,0,1,0.475,0,3.5,57.5,20,2022,0,1,"Conference USA","Sun Belt",-210,175,1,1.90909090909091,0.954545454545455,0.0202,0.67741935483871,0.363636363636364,-0.23661935483871,0.195563636363636,0,1,0,0,0.738095238095238,0.195563636363636,0,0,0.954545454545455,0.025
"648",1,401442034,"Washington","Texas",0.4616,0,1,0.4099,0,0,0.5761,1,3.5,67.5,20,2022,0,1,"Pac-12","Big 12",-195,165,0,0,0.954545454545455,0.0384,0.661016949152542,0.377358490566038,-0.251116949152542,0.212741509433962,0,1,0,0,0.756410256410256,0.212741509433962,0,0,0.954545454545455,0.0760999999999999
"649",0,401441994,"UTSA","Troy",0.4896,0,0,0.5023,1,0,0.4778,0,-3,56.5,20,2022,0,1,"Conference USA","Sun Belt",-120,100,1,1.90909090909091,0.954545454545455,0.0104,0.545454545454545,0.5,-0.0431545454545454,-0.00229999999999997,0,0,0,1,1,-0.00229999999999997,1,1.90909090909091,0.954545454545455,0.0222
"650",0,401442013,"USC","Tulane",0.5538,1,0,0.551,1,1,0.4733,0,-1.5,66.5,20,2022,0,1,"Pac-12","American Athletic",-130,110,0,0,0.954545454545455,0.0538,0.565217391304348,0.476190476190476,-0.0142173913043477,-0.0271904761904762,0,0,0,1,1.05,-0.0142173913043477,0,0,0.954545454545455,0.0267
"651",1,401442015,"Ohio State","Georgia",0.3872,0,0,0.2621,0,1,0.487,0,5.5,62.5,22,2022,0,1,"Big Ten","SEC",210,-250,0,0,0.954545454545455,0.1128,0.32258064516129,0.714285714285714,-0.0604806451612903,0.0236142857142857,0,1,1,1.4,0.7,0.0236142857142857,0,0,0.954545454545455,0.013
"652",1,401442016,"TCU","Michigan",0.5426,1,1,0.3363,0,1,0.461,0,8,56,22,2022,0,1,"Big 12","Big Ten",240,-290,1,1.90909090909091,0.954545454545455,0.0426,0.294117647058824,0.743589743589744,0.0421823529411764,-0.0798897435897437,1,0,1,3.4,1.7,0.0421823529411764,0,0,0.954545454545455,0.039
"653",0,401442010,"TCU","Georgia",0.4953,0,0,0.1549,0,1,0.5066,1,13.5,61.5,23,2022,0,1,"Big 12","SEC",360,-500,1,1.90909090909091,0.954545454545455,0.00469999999999998,0.217391304347826,0.833333333333333,-0.0624913043478261,0.0117666666666666,0,1,1,1.2,0.6,0.0117666666666666,1,1.90909090909091,0.954545454545455,0.00660000000000005
"654",0,401532584,"San José State","Air Force",0.5108,1,0,0.3479,0,1,0.542,1,6,45.5,4,2023,1,0,"Mountain West","Mountain West",215,-230,0,0,0.954545454545455,0.0108,0.317460317460317,0.696969696969697,0.0304396825396825,-0.044869696969697,1,0,0,0,0.717391304347826,0.0304396825396825,1,1.90909090909091,0.954545454545455,0.042
"655",0,401520256,"Indiana","Akron",0.4382,0,1,0.8673,1,1,0.5062,1,-16.5,46,4,2023,1,0,"Big Ten","Mid-American",-800,550,1,1.90909090909091,0.954545454545455,0.0618,0.888888888888889,0.153846153846154,-0.0215888888888889,-0.0211461538461538,0,0,0,1,0.5625,-0.0211461538461538,1,1.90909090909091,0.954545454545455,0.00619999999999998
"656",0,401531870,"Wyoming","App State",0.4619,0,1,0.5953,1,0,0.4245,0,-3,44,4,2023,1,0,"Mountain West","Sun Belt",-155,130,1,1.90909090909091,0.954545454545455,0.0381,0.607843137254902,0.434782608695652,-0.0125431372549019,-0.0300826086956522,0,0,0,1,0.82258064516129,-0.0125431372549019,1,1.90909090909091,0.954545454545455,0.0755
"657",1,401524016,"Stanford","Arizona",0.39,0,0,0.1503,0,0,0.6213,1,12.5,60,4,2023,1,0,"Pac-12","Pac-12",350,-470,0,0,0.954545454545455,0.11,0.222222222222222,0.824561403508772,-0.0719222222222222,0.0251385964912281,0,1,1,1.21276595744681,0.606382978723404,0.0251385964912281,0,0,0.954545454545455,0.1213
"658",0,401520258,"LSU","Arkansas",0.5512,1,1,0.9259,1,1,0.5086,1,-17.5,55,4,2023,1,0,"SEC","SEC",-1000,625,0,0,0.954545454545455,0.0512,0.909090909090909,0.137931034482759,0.0168090909090909,-0.0638310344827586,1,0,1,1.1,0.55,0.0168090909090909,1,1.90909090909091,0.954545454545455,0.00860000000000005
"659",0,401520268,"Syracuse","Army",0.6091,1,1,0.8557,1,0,0.3789,0,-13,49.5,4,2023,1,0,"ACC","FBS Independents",-500,400,0,0,0.954545454545455,0.1091,0.833333333333333,0.2,0.0223666666666666,-0.0557,1,0,1,1.2,0.6,0.0223666666666666,1,1.90909090909091,0.954545454545455,0.1211
"660",1,401520270,"Texas A&M","Auburn",0.536,1,1,0.7844,1,0,0.5222,1,-8.5,51,4,2023,1,0,"SEC","SEC",-360,275,1,1.90909090909091,0.954545454545455,0.036,0.782608695652174,0.266666666666667,0.00179130434782604,-0.0510666666666666,1,0,1,1.27777777777778,0.638888888888889,0.00179130434782604,0,0,0.954545454545455,0.0222
"661",1,401525847,"Kansas","BYU",0.5584,1,1,0.7927,1,1,0.637,1,-9.5,54.5,4,2023,1,0,"Big 12","Big 12",-355,285,1,1.90909090909091,0.954545454545455,0.0584,0.78021978021978,0.25974025974026,0.0124802197802197,-0.0524402597402597,1,0,1,1.28169014084507,0.640845070422535,0.0124802197802197,1,1.90909090909091,0.954545454545455,0.137
"662",1,401532583,"San Diego State","Boise State",0.5273,1,0,0.3067,0,1,0.6508,1,6.5,46.5,4,2023,1,0,"Mountain West","Mountain West",170,-250,1,1.90909090909091,0.954545454545455,0.0273,0.37037037037037,0.714285714285714,-0.0636703703703704,-0.0209857142857143,0,0,0,1,0.7,-0.0209857142857143,1,1.90909090909091,0.954545454545455,0.1508
"663",1,401525506,"Louisville","Boston College",0.4504,0,1,0.8256,1,1,0.488,0,-14,54,4,2023,1,0,"ACC","ACC",-550,440,0,0,0.954545454545455,0.0496,0.846153846153846,0.185185185185185,-0.0205538461538461,-0.0107851851851852,0,0,0,1,0.590909090909091,-0.0107851851851852,0,0,0.954545454545455,0.012
"664",0,401531875,"Louisiana","Buffalo",0.4716,0,1,0.8488,1,1,0.4392,0,-10,57.5,4,2023,1,0,"Sun Belt","Mid-American",-375,295,1,1.90909090909091,0.954545454545455,0.0284,0.789473684210526,0.253164556962025,0.0593263157894737,-0.101964556962025,1,0,1,1.26666666666667,0.633333333333333,0.0593263157894737,0,0,0.954545454545455,0.0608
"665",1,401524018,"Washington","California",0.4913,0,1,0.8541,1,1,0.5917,1,-20.5,57,4,2023,1,0,"Pac-12","Pac-12",-1050,675,0,0,0.954545454545455,0.00869999999999999,0.91304347826087,0.129032258064516,-0.0589434782608695,0.0168677419354839,0,1,0,0,0.547619047619048,0.0168677419354839,1,1.90909090909091,0.954545454545455,0.0917
"666",0,401531876,"South Alabama","Central Michigan",0.4872,0,0,0.9097,1,1,0.4184,0,-16,47.5,4,2023,1,0,"Sun Belt","Mid-American",-750,490,1,1.90909090909091,0.954545454545455,0.0128,0.882352941176471,0.169491525423729,0.0273470588235294,-0.0791915254237288,1,0,0,0,2.95,0.0273470588235294,0,0,0.954545454545455,0.0816
"667",0,401520251,"Florida","Charlotte",0.4489,0,1,0.8681,1,0,0.5239,1,-28,48.5,4,2023,1,0,"SEC","American Athletic",-5000,1800,1,1.90909090909091,0.954545454545455,0.0511,0.980392156862745,0.0526315789473684,-0.112292156862745,0.0792684210526316,0,1,0,0,0.51,0.0792684210526316,0,0,0.954545454545455,0.0239
"668",1,401524015,"Oregon","Colorado",0.4852,0,1,0.9279,1,0,0.4669,0,-21,70,4,2023,1,0,"Pac-12","Pac-12",-950,625,0,0,0.954545454545455,0.0148,0.904761904761905,0.137931034482759,0.0231380952380952,-0.0658310344827586,1,0,1,1.10526315789474,0.552631578947368,0.0231380952380952,1,1.90909090909091,0.954545454545455,0.0331
"669",0,401520262,"Middle Tennessee","Colorado State",0.4191,0,0,0.4662,0,1,0.4755,0,-3,51.5,4,2023,1,0,"Conference USA","Mountain West",-192,130,1,1.90909090909091,0.954545454545455,0.0809,0.657534246575342,0.434782608695652,-0.191334246575342,0.0990173913043479,0,1,1,2.3,1.15,0.0990173913043479,0,0,0.954545454545455,0.0245
"670",0,401520272,"UConn","Duke",0.443,0,0,0.0648,0,1,0.5591,1,22.5,44.5,4,2023,1,0,"FBS Independents","ACC",1000,-2100,1,1.90909090909091,0.954545454545455,0.057,0.0909090909090909,0.954545454545455,-0.0261090909090909,-0.0193454545454546,0,0,0,1,0.523809523809524,-0.0193454545454546,1,1.90909090909091,0.954545454545455,0.0591
"671",1,401520257,"Jacksonville State","Eastern Michigan",0.5727,1,1,0.8249,1,0,0.7046,1,-6.5,51,4,2023,1,0,"Conference USA","Mid-American",-250,200,1,1.90909090909091,0.954545454545455,0.0727,0.714285714285714,0.333333333333333,0.110614285714286,-0.158233333333333,1,0,1,1.4,0.7,0.110614285714286,0,0,0.954545454545455,0.2046
"672",0,401520255,"Illinois","Florida Atlantic",0.4357,0,1,0.8873,1,0,0.4895,0,-15.5,45.5,4,2023,1,0,"Big Ten","American Athletic",-700,525,1,1.90909090909091,0.954545454545455,0.0643,0.875,0.16,0.0123,-0.0473,1,0,1,1.14285714285714,0.571428571428571,0.0123,1,1.90909090909091,0.954545454545455,0.0105
"673",0,401525508,"Wake Forest","Georgia Tech",0.4472,0,0,0.6548,1,0,0.4561,0,-4,58.5,4,2023,1,0,"ACC","ACC",-180,160,1,1.90909090909091,0.954545454545455,0.0528,0.642857142857143,0.384615384615385,0.0119428571428571,-0.0394153846153847,1,0,0,0,1.3,0.0119428571428571,1,1.90909090909091,0.954545454545455,0.0439
"674",1,401520265,"Penn State","Iowa",0.5127,1,1,0.8965,1,0,0.5271,1,-14.5,39.5,4,2023,1,0,"Big Ten","Big Ten",-700,470,1,1.90909090909091,0.954545454545455,0.0127,0.875,0.175438596491228,0.0215,-0.071938596491228,1,0,1,1.14285714285714,0.571428571428571,0.0215,0,0,0.954545454545455,0.0271
"675",0,401531872,"Utah State","James Madison",0.5078,1,0,0.3538,0,1,0.523,1,4.5,52.5,4,2023,1,0,"Mountain West","Sun Belt",180,-198,0,0,0.954545454545455,0.00780000000000003,0.357142857142857,0.664429530201342,-0.00334285714285715,-0.0182295302013423,0,0,0,1,0.752525252525253,-0.00334285714285715,1,1.90909090909091,0.954545454545455,0.023
"676",0,401520274,"Vanderbilt","Kentucky",0.5041,1,0,0.2309,0,1,0.5202,1,13.5,50,4,2023,1,0,"SEC","SEC",400,-520,0,0,0.954545454545455,0.00409999999999999,0.2,0.838709677419355,0.0309,-0.0696096774193549,1,0,0,0,0.596153846153846,0.0309,1,1.90909090909091,0.954545454545455,0.0202
"677",0,401520263,"Nebraska","Louisiana Tech",0.3512,0,1,0.8124,1,0,0.5429,1,-20.5,46.5,4,2023,1,0,"Big Ten","Conference USA",-1450,850,1,1.90909090909091,0.954545454545455,0.1488,0.935483870967742,0.105263157894737,-0.123083870967742,0.0823368421052632,0,1,0,0,0.53448275862069,0.0823368421052632,0,0,0.954545454545455,0.0429
"678",0,401520261,"Michigan State","Maryland",0.4682,0,0,0.2709,0,0,0.5348,1,7.5,52.5,4,2023,1,0,"Big Ten","Big Ten",230,-305,1,1.90909090909091,0.954545454545455,0.0318,0.303030303030303,0.753086419753086,-0.0321303030303031,-0.0239864197530864,0,0,0,1,0.663934426229508,-0.0239864197530864,0,0,0.954545454545455,0.0348000000000001
"679",1,401520259,"Missouri","Memphis",0.4803,0,1,0.7477,1,1,0.4441,0,-6.5,51.5,4,2023,0,1,"SEC","American Athletic",-230,195,0,0,0.954545454545455,0.0197,0.696969696969697,0.338983050847458,0.050730303030303,-0.0866830508474576,1,0,1,1.43478260869565,0.717391304347826,0.050730303030303,0,0,0.954545454545455,0.0559
"680",0,401525509,"Temple","Miami",0.43,0,0,0.088,0,1,0.5324,1,23.5,47,4,2023,1,0,"American Athletic","ACC",1200,-2400,1,1.90909090909091,0.954545454545455,0.07,0.0769230769230769,0.96,0.0110769230769231,-0.0479999999999999,1,0,0,0,0.520833333333333,0.0110769230769231,1,1.90909090909091,0.954545454545455,0.0324
"681",1,401520264,"Northwestern","Minnesota",0.4744,0,1,0.3162,0,1,0.5519,1,11.5,39.5,4,2023,1,0,"Big Ten","Big Ten",360,-440,0,0,0.954545454545455,0.0256,0.217391304347826,0.814814814814815,0.0988086956521739,-0.131014814814815,1,0,1,4.6,2.3,0.0988086956521739,1,1.90909090909091,0.954545454545455,0.0518999999999999
"682",1,401520267,"South Carolina","Mississippi State",0.4515,0,1,0.6343,1,1,0.5113,1,-6,47,4,2023,1,0,"SEC","SEC",-225,190,0,0,0.954545454545455,0.0485,0.692307692307692,0.344827586206897,-0.0580076923076923,0.0208724137931035,0,1,0,0,0.722222222222222,0.0208724137931035,1,1.90909090909091,0.954545454545455,0.0113
"683",1,401525505,"Virginia","NC State",0.4118,0,0,0.2161,0,0,0.4332,0,7.5,48,4,2023,1,0,"ACC","ACC",260,-310,0,0,0.954545454545455,0.0882,0.277777777777778,0.75609756097561,-0.0616777777777778,0.0278024390243903,0,1,1,1.32258064516129,0.661290322580645,0.0278024390243903,1,1.90909090909091,0.954545454545455,0.0668
"684",0,401531877,"Texas State","Nevada",0.5353,1,1,0.923,1,0,0.5162,1,-17,59,4,2023,1,0,"Sun Belt","Mountain West",-950,575,0,0,0.954545454545455,0.0353,0.904761904761905,0.148148148148148,0.0182380952380953,-0.0711481481481482,1,0,1,1.10526315789474,0.552631578947368,0.0182380952380953,0,0,0.954545454545455,0.0162
"685",0,401525510,"Pittsburgh","North Carolina",0.3902,0,0,0.2298,0,1,0.5686,1,7.5,50,4,2023,1,0,"ACC","ACC",215,-290,1,1.90909090909091,0.954545454545455,0.1098,0.317460317460317,0.743589743589744,-0.0876603174603174,0.0266102564102564,0,1,1,1.3448275862069,0.672413793103448,0.0266102564102564,1,1.90909090909091,0.954545454545455,0.0686
"686",1,401524019,"Washington State","Oregon State",0.4826,0,1,0.3905,0,1,0.4728,0,3,59,4,2023,1,0,"Pac-12","Pac-12",130,-155,0,0,0.954545454545455,0.0174,0.434782608695652,0.607843137254902,-0.0442826086956521,0.00165686274509802,0,1,0,0,1.15,0.00165686274509802,0,0,0.954545454545455,0.0272
"687",1,401531423,"South Florida","Rice",0.4365,0,1,0.4403,0,1,0.5018,1,2.5,58,4,2023,1,0,"American Athletic","American Athletic",136,-142,0,0,0.954545454545455,0.0635,0.423728813559322,0.586776859504132,0.016571186440678,-0.0270768595041323,1,0,1,2.36,1.18,0.016571186440678,1,1.90909090909091,0.954545454545455,0.00180000000000002
"688",1,401525849,"TCU","SMU",0.4054,0,1,0.6214,1,0,0.5604,1,-6.5,62,4,2023,1,0,"Big 12","American Athletic",-270,225,0,0,0.954545454545455,0.0946,0.72972972972973,0.307692307692308,-0.10832972972973,0.0709076923076923,0,1,0,0,0.685185185185185,0.0709076923076923,0,0,0.954545454545455,0.0604
"689",1,401525850,"West Virginia","Texas Tech",0.4479,0,1,0.3247,0,0,0.7217,1,6,54.5,4,2023,1,0,"Big 12","Big 12",190,-225,0,0,0.954545454545455,0.0521,0.344827586206897,0.692307692307692,-0.0201275862068966,-0.0170076923076923,0,0,0,1,1.45,-0.0170076923076923,0,0,0.954545454545455,0.2217
"690",1,401524017,"Utah","UCLA",0.4265,0,1,0.6399,1,0,0.5253,1,-5.5,52.5,4,2023,1,0,"Pac-12","Pac-12",-175,190,0,0,0.954545454545455,0.0735,0.636363636363636,0.344827586206897,0.00353636363636367,0.0152724137931034,0,1,0,0,0.785714285714286,0.0152724137931034,0,0,0.954545454545455,0.0253
"691",0,401520273,"UTEP","UNLV",0.467,0,0,0.5099,1,1,0.4711,0,2.5,50,4,2023,1,0,"Conference USA","Mountain West",-115,-130,1,1.90909090909091,0.954545454545455,0.033,0.534883720930233,0.565217391304348,-0.0249837209302325,-0.0751173913043478,0,0,0,1,0.884615384615385,-0.0249837209302325,0,0,0.954545454545455,0.0289
"692",0,401520285,"Mississippi State","Alabama",0.4767,0,0,0.1043,0,1,0.4077,0,14.5,47,5,2023,1,0,"SEC","SEC",500,-700,1,1.90909090909091,0.954545454545455,0.0233,0.166666666666667,0.875,-0.0623666666666667,0.0206999999999999,0,1,1,1.14285714285714,0.571428571428571,0.0206999999999999,0,0,0.954545454545455,0.0923
"693",1,401531882,"UL Monroe","App State",0.4394,0,0,0.2421,0,1,0.4647,0,13.5,51,5,2023,1,0,"Sun Belt","Sun Belt",410,-550,0,0,0.954545454545455,0.0606,0.196078431372549,0.846153846153846,0.046021568627451,-0.0882538461538461,1,0,0,0,0.590909090909091,0.046021568627451,0,0,0.954545454545455,0.0353
"694",0,401524022,"California","Arizona State",0.548,1,1,0.8305,1,0,0.3922,0,-12.5,47.5,5,2023,1,0,"Pac-12","Pac-12",-455,350,0,0,0.954545454545455,0.048,0.81981981981982,0.222222222222222,0.0106801801801802,-0.0527222222222222,1,0,1,1.21978021978022,0.60989010989011,0.0106801801801802,1,1.90909090909091,0.954545454545455,0.1078
"695",1,401520279,"Texas A&M","Arkansas",0.5177,1,1,0.779,1,1,0.5018,1,-6,54,5,2023,0,1,"SEC","SEC",-245,200,1,1.90909090909091,0.954545454545455,0.0177,0.710144927536232,0.333333333333333,0.0688550724637681,-0.112333333333333,1,0,1,1.40816326530612,0.704081632653061,0.0688550724637681,1,1.90909090909091,0.954545454545455,0.00180000000000002
"696",0,401526836,"Massachusetts","Arkansas State",0.5133,1,0,0.5136,1,1,0.3624,0,-1,55,5,2023,1,0,"FBS Independents","Sun Belt",-115,-105,0,0,0.954545454545455,0.0133,0.534883720930233,0.51219512195122,-0.0212837209302326,-0.0257951219512195,0,0,0,1,0.976190476190476,-0.0212837209302326,0,0,0.954545454545455,0.1376
"697",1,401532409,"Western Michigan","Ball State",0.4111,0,1,0.4957,0,1,0.4516,0,-1.5,50.5,5,2023,1,0,"Mid-American","Mid-American",-122,102,0,0,0.954545454545455,0.0889,0.54954954954955,0.495049504950495,-0.0538495495495496,0.00925049504950493,0,1,0,0,0.909836065573771,0.00925049504950493,0,0,0.954545454545455,0.0484
"698",0,401525856,"UCF","Baylor",0.4394,0,0,0.8951,1,1,0.557,1,-12.5,55,5,2023,1,0,"Big 12","Big 12",-470,360,1,1.90909090909091,0.954545454545455,0.0606,0.824561403508772,0.217391304347826,0.0705385964912281,-0.112491304347826,1,0,0,0,2.3,0.0705385964912281,1,1.90909090909091,0.954545454545455,0.0570000000000001
"699",0,401531429,"Memphis","Boise State",0.4467,0,1,0.5863,1,1,0.4444,0,-3.5,60,5,2023,1,0,"American Athletic","Mountain West",-170,142,1,1.90909090909091,0.954545454545455,0.0533,0.62962962962963,0.413223140495868,-0.0433296296296296,0.000476859504132177,0,1,0,0,0.794117647058824,0.000476859504132177,0,0,0.954545454545455,0.0556
"700",0,401525515,"Georgia Tech","Bowling Green",0.4102,0,0,0.9029,1,1,0.6404,1,-22,51.5,5,2023,1,0,"ACC","Mid-American",-1800,1000,1,1.90909090909091,0.954545454545455,0.0898,0.947368421052632,0.0909090909090909,-0.0444684210526315,0.00619090909090905,0,1,1,11,5.5,0.00619090909090905,1,1.90909090909091,0.954545454545455,0.1404
"701",0,401531404,"SMU","Charlotte",0.5429,1,1,0.9378,1,0,0.4548,0,-23.5,53.5,5,2023,1,0,"American Athletic","American Athletic",-2100,1100,0,0,0.954545454545455,0.0429,0.954545454545455,0.0833333333333333,-0.0167454545454546,-0.0211333333333333,0,0,0,1,0.523809523809524,-0.0167454545454546,1,1.90909090909091,0.954545454545455,0.0452
"702",0,401525514,"Syracuse","Clemson",0.5312,1,0,0.4193,0,0,0.446,0,6.5,53,5,2023,1,0,"ACC","ACC",205,-250,0,0,0.954545454545455,0.0312,0.327868852459016,0.714285714285714,0.0914311475409836,-0.133585714285714,1,0,0,0,0.7,0.0914311475409836,1,1.90909090909091,0.954545454545455,0.054
"703",1,401531878,"Georgia Southern","Coastal Carolina",0.5024,1,1,0.6589,1,1,0.4982,0,-6.5,64.5,5,2023,1,0,"Sun Belt","Sun Belt",-245,200,1,1.90909090909091,0.954545454545455,0.00239999999999996,0.710144927536232,0.333333333333333,-0.0512449275362319,0.00776666666666664,0,1,0,0,0.704081632653061,0.00776666666666664,0,0,0.954545454545455,0.00180000000000002
"704",1,401531414,"Rice","East Carolina",0.6333,1,1,0.7674,1,0,0.4806,0,-3.5,46.5,5,2023,1,0,"American Athletic","American Athletic",-175,145,1,1.90909090909091,0.954545454545455,0.1333,0.636363636363636,0.408163265306122,0.131036363636364,-0.175563265306122,1,0,1,1.57142857142857,0.785714285714286,0.131036363636364,1,1.90909090909091,0.954545454545455,0.0194
"705",1,401520282,"Kentucky","Florida",0.5557,1,1,0.6375,1,1,0.4045,0,-1.5,45,5,2023,1,0,"SEC","SEC",-122,102,1,1.90909090909091,0.954545454545455,0.0557,0.54954954954955,0.495049504950495,0.0879504504504504,-0.132549504950495,1,0,1,1.81967213114754,0.909836065573771,0.0879504504504504,0,0,0.954545454545455,0.0955
"706",1,401525855,"Texas Tech","Houston",0.5516,1,1,0.8322,1,1,0.4746,0,-8.5,50.5,5,2023,1,0,"Big 12","Big 12",-325,260,1,1.90909090909091,0.954545454545455,0.0516,0.764705882352941,0.277777777777778,0.0674941176470589,-0.109977777777778,1,0,1,1.30769230769231,0.653846153846154,0.0674941176470589,0,0,0.954545454545455,0.0254
"707",1,401520289,"Purdue","Illinois",0.522,1,1,0.4839,0,1,0.4817,0,-1,53.5,5,2023,1,0,"Big Ten","Big Ten",-115,-105,1,1.90909090909091,0.954545454545455,0.022,0.534883720930233,0.51219512195122,-0.0509837209302325,0.00390487804878048,0,1,0,0,0.934782608695652,0.00390487804878048,0,0,0.954545454545455,0.0183
"708",1,401520283,"Maryland","Indiana",0.5895,1,1,0.8757,1,1,0.556,1,-14,50,5,2023,1,0,"Big Ten","Big Ten",-650,470,1,1.90909090909091,0.954545454545455,0.0895,0.866666666666667,0.175438596491228,0.00903333333333334,-0.0511385964912281,1,0,1,1.15384615384615,0.576923076923077,0.00903333333333334,1,1.90909090909091,0.954545454545455,0.056
"709",1,401525852,"Oklahoma","Iowa State",0.4388,0,1,0.8627,1,1,0.4599,0,-20,48.5,5,2023,1,0,"Big 12","Big 12",-1350,800,0,0,0.954545454545455,0.0612,0.931034482758621,0.111111111111111,-0.0683344827586206,0.0261888888888889,0,1,0,0,0.537037037037037,0.0261888888888889,0,0,0.954545454545455,0.0401
"710",0,401520276,"Sam Houston","Jacksonville State",0.4186,0,0,0.2432,0,1,0.6677,1,6.5,36.5,5,2023,1,0,"Conference USA","Conference USA",210,-258,1,1.90909090909091,0.954545454545455,0.0814,0.32258064516129,0.720670391061452,-0.0793806451612903,0.0361296089385476,0,1,1,1.38759689922481,0.693798449612403,0.0361296089385476,1,1.90909090909091,0.954545454545455,0.1677
"711",1,401525854,"Texas","Kansas",0.4915,0,1,0.8713,1,0,0.5574,1,-16.5,61,5,2023,1,0,"Big 12","Big 12",-900,600,0,0,0.954545454545455,0.00850000000000001,0.9,0.142857142857143,-0.0287000000000001,-0.0141571428571428,0,0,0,1,0.555555555555556,-0.0141571428571428,0,0,0.954545454545455,0.0574
"712",1,401520288,"Ole Miss","LSU",0.5118,1,1,0.5041,1,1,0.4294,0,2.5,67,5,2023,1,0,"SEC","SEC",120,-142,1,1.90909090909091,0.954545454545455,0.0118,0.454545454545455,0.586776859504132,0.0495545454545455,-0.0908768595041323,1,0,1,2.2,1.1,0.0495545454545455,0,0,0.954545454545455,0.0706
"713",0,401520284,"Minnesota","Louisiana",0.5284,1,1,0.7717,1,1,0.41,0,-11,48.5,5,2023,1,0,"Big Ten","Sun Belt",-440,340,0,0,0.954545454545455,0.0284,0.814814814814815,0.227272727272727,-0.0431148148148147,0.00102727272727268,0,1,0,0,0.613636363636364,0.00102727272727268,0,0,0.954545454545455,0.09
"714",0,401520278,"UTEP","Louisiana Tech",0.5083,1,0,0.4789,0,0,0.5145,1,-1,50.5,5,2023,1,0,"Conference USA","Conference USA",-115,-105,0,0,0.954545454545455,0.00829999999999997,0.534883720930233,0.51219512195122,-0.0559837209302325,0.00890487804878048,0,1,1,1.95238095238095,0.976190476190476,0.00890487804878048,0,0,0.954545454545455,0.0145
"715",1,401525512,"NC State","Louisville",0.4967,0,0,0.4183,0,0,0.4337,0,3.5,55.5,5,2023,1,0,"ACC","ACC",160,-192,0,0,0.954545454545455,0.00330000000000003,0.384615384615385,0.657534246575342,0.0336846153846154,-0.0758342465753424,1,0,0,0,0.760416666666667,0.0336846153846154,1,1.90909090909091,0.954545454545455,0.0663
"716",0,401520286,"Nebraska","Michigan",0.3994,0,0,0.0739,0,1,0.455,0,17,39,5,2023,1,0,"Big Ten","Big Ten",625,-950,1,1.90909090909091,0.954545454545455,0.1006,0.137931034482759,0.904761904761905,-0.0640310344827586,0.0213380952380953,0,1,1,1.10526315789474,0.552631578947368,0.0213380952380953,0,0,0.954545454545455,0.045
"717",1,401520277,"Western Kentucky","Middle Tennessee",0.5437,1,1,0.7678,1,0,0.4335,0,-7,60,5,2023,1,0,"Conference USA","Conference USA",-278,225,1,1.90909090909091,0.954545454545455,0.0437,0.735449735449735,0.307692307692308,0.0323502645502646,-0.0754923076923077,1,0,1,1.35971223021583,0.679856115107914,0.0323502645502646,1,1.90909090909091,0.954545454545455,0.0665
"718",0,401520293,"Vanderbilt","Missouri",0.4787,0,0,0.2216,0,1,0.4034,0,13.5,54.5,5,2023,1,0,"SEC","SEC",410,-550,1,1.90909090909091,0.954545454545455,0.0213,0.196078431372549,0.846153846153846,0.025521568627451,-0.0677538461538462,1,0,0,0,0.590909090909091,0.025521568627451,0,0,0.954545454545455,0.0966
"719",0,401532588,"Wyoming","New Mexico",0.6091,1,1,0.8985,1,1,0.4317,0,-14,41,5,2023,1,0,"Mountain West","Mountain West",-625,455,0,0,0.954545454545455,0.1091,0.862068965517241,0.18018018018018,0.0364310344827586,-0.0786801801801801,1,0,1,1.16,0.58,0.0364310344827586,0,0,0.954545454545455,0.0683
